bytes;throughput
84600;6027.35063972
84700;6417.56068869
84800;6265.81685745
84900;6404.5130528
85000;6168.06944003
85100;6001.02444295
85200;6195.1086988
85300;6237.17344263
85400;6200.1561595
85500;6294.17864636
85600;6090.14935039
85700;6161.0431349
85800;5971.77857561
85900;6238.11836325
86000;6286.11394525
86100;6208.05219769
86200;6158.883269
86300;6298.20166225
86400;6047.05422507
86500;6433.93559677
86600;6280.12290724
86700;6392.79437177
86800;6300.78649936
86900;6125.79990206
87000;6519.42439401
87100;6270.83168636
87200;6234.81069812
87300;6166.10242211
87400;6038.21103697
87500;6223.3967113
87600;6245.62312567
87700;6287.67094039
87800;6381.566324
87900;6094.93151197
88000;6266.71981483
88100;6046.64742416
88200;6178.53164438
88300;6330.24781056
88400;6213.33920577
88500;6215.96234713
88600;6248.33932917
88700;6055.41164233
88800;6405.51157063
88900;6227.51300502
89000;6324.07606397
89100;6124.26686539
89200;6005.92300762
89300;6188.11729955
89400;6124.91433803
89500;6188.3905592
89600;6240.2879027
89700;6018.92718033
89800;6179.34378889
89900;6001.99832289
90000;6152.97245892
90100;6284.83198937
90200;5942.55664863
90300;6152.43348717
90400;6261.74798004
90500;6206.15459102
90600;6376.55102058
90700;6221.44014751
90800;6225.7725568
90900;6257.76757674
91000;6143.48555132
91100;6438.62582072
91200;6218.14731586
91300;6205.77945407
91400;6178.20171311
91500;6079.32192335
91600;6145.97716444
91700;6275.55197539
91800;6234.24445578
91900;6330.9618651
92000;6051.08942172
92100;6239.89178028
92200;5988.51032594
92300;6234.44510659
92400;6329.79506003
92500;6175.83047444
92600;6078.98092789
92700;6170.71823427
92800;6087.05746425
92900;6324.74088502
93000;6123.99017944
93100;6304.75965235
93200;6154.88378461
93300;5991.87489869
93400;6309.94544064
93500;6156.16280023
93600;6179.55553877
93700;6016.99405889
93800;5979.5015627
93900;6063.76104623
94000;6085.62647655
94100;6166.67322797
94200;6221.3090073
94300;5937.90470064
94400;6121.30428833
94500;5997.38766154
94600;6147.712403
94700;6275.16901253
94800;6194.32298785
94900;6214.59985047
95000;6269.93691651
95100;6073.83730702
95200;6404.48301591
95300;6142.48306088
95400;6266.3309441
95500;6148.23472304
95600;6018.20317538
95700;6138.78675483
95800;6212.72567167
95900;6202.62135679
96000;6299.72500428
96100;5999.62884021
96200;6140.32275831
96300;5925.79542466
96400;6181.34281587
96500;6288.66784743
96600;5966.44074167
96700;6118.70635622
96800;6179.01668708
96900;6149.65865112
97000;6318.99533799
97100;6175.02346042
97200;6103.96969772
97300;6106.73739269
97400;5930.20800318
97500;6289.46030586
97600;6131.29266583
97700;6173.49125307
97800;6048.81401827
97900;5974.11019112
98000;6043.48743241
98100;6163.79984113
98200;6131.54813585
98300;6067.46868859
98400;5849.8834345
98500;6052.00382225
98600;5930.9060837
98700;6109.02489589
98800;6286.30741561
98900;6140.83839469
99000;6152.76817716
99100;6124.68202102
99200;5979.31750591
99300;6229.90801432
99400;6028.1117741
99500;6179.08743201
99600;6021.4448676
99700;5847.45996322
99800;6251.27604847
99900;6106.16239344
100000;6071.29161384
