100;2.15555930436
200;4.17867900511
300;7.73393878272
400;14.1310601686
500;13.2124422637
600;17.4497655925
700;23.5069302758
800;26.3000549642
900;30.0499665086
1000;32.3126846118
1100;36.5815231067
1200;31.5895365048
1300;39.3886891873
1400;42.5030134067
1500;50.7658047773
1600;52.9550877268
1700;46.0718334099
1800;46.2006743765
1900;48.3537389447
2000;81.0411457729
2100;56.5717641139
2200;69.8046926746
2300;74.6075198488
2400;72.7442455222
2500;82.6142908228
2600;84.2359345149
2700;91.8372142022
2800;86.4916964117
2900;77.6881681726
3000;85.5198003799
3100;76.5414720622
3200;73.4424942089
3300;88.2531711732
3400;82.63391492
3500;86.8933020162
3600;95.2660570776
3700;95.2584962678
3800;90.0253434927
3900;119.901775717
4000;119.442616605
4100;126.551404424
4200;123.489419986
4300;111.421440286
4400;106.793891577
4500;121.865333248
4600;154.537570833
4700;146.331151484
4800;178.528640784
4900;165.455679192
5000;134.355845809
5100;181.22419191
5200;167.629030597
5300;192.313795107
5400;173.744206882
5500;196.263260377
5600;184.604623878
5700;214.643745179
5800;154.166678199
5900;161.654067284
6000;151.242279953
6100;146.917814484
6200;138.064201096
6300;161.87368835
6400;145.407774104
6500;166.719486748
6600;168.211485072
6700;155.793213965
6800;193.007557548
6900;178.876744015
7000;178.350680268
7100;198.280366053
7200;195.888054012
7300;193.937219955
7400;194.930266151
7500;168.346761165
7600;200.569487051
7700;195.886859698
7800;209.142454674
7900;205.37558465
8000;184.258088147
8100;212.206845672
8200;210.932022141
8300;214.049723009
8400;220.638997359
8500;233.394228627
8600;225.111466437
8700;196.306948856
8800;194.017528394
8900;201.617768835
9000;225.57703286
9100;224.064121697
9200;200.820626614
9300;222.503530609
9400;138.973403792
9500;137.741578041
9600;125.401730329
9700;161.487948066
9800;253.333803997
9900;241.770530468
10000;281.404606375
10100;221.420883565
10200;274.186666487
10300;280.411589989
10400;263.313025173
10500;284.614942672
10600;251.341067135
10700;270.258991924
10800;298.762161198
10900;286.751747552
11000;300.529724717
11100;239.718138668
11200;171.881646834
11300;176.442353797
11400;181.103146746
11500;207.929688553
11600;280.679337153
11700;281.265197292
11800;280.821651838
11900;266.980158374
12000;294.762028304
12100;251.93105687
12200;287.993267654
12300;281.468644174
12400;313.967996201
12500;302.514198348
12600;312.312980884
12700;274.43471999
12800;317.03698857
12900;332.411917466
13000;315.023006497
13100;321.885018662
13200;316.215966412
13300;275.192690436
13400;325.025782272
13500;148.292486442
13600;100.947246501
13700;116.954773216
13800;132.487766114
13900;121.920327971
14000;292.28712057
14100;366.245540791
14200;357.052402384
14300;370.376250916
14400;184.635482809
14500;104.565727533
14600;99.9157859704
14700;124.776517079
14800;130.943125325
14900;264.72401115
15000;357.103947051
15100;361.881026538
15200;301.362853018
15300;209.946771804
15400;232.502000125
15500;209.422515146
15600;328.217444148
15700;395.156644642
15800;373.92162387
15900;345.181896236
16000;394.911690637
16100;408.522423115
16200;405.290544671
16300;406.324291568
16400;410.154988771
16500;380.713194815
16600;436.684998199
16700;425.9200054
16800;407.867286558
16900;414.150970679
17000;391.754701852
17100;455.82345457
17200;427.091540744
17300;409.516014334
17400;406.106433033
17500;398.208166005
17600;361.169302536
17700;424.295990297
17800;419.891735404
17900;421.569038574
18000;372.46091843
18100;364.837374866
18200;328.883365685
18300;358.21863989
18400;404.509800444
18500;388.532144907
18600;388.601612923
18700;351.742376189
18800;373.412730684
18900;366.049574538
19000;387.012243075
19100;340.389632762
19200;405.31001649
19300;385.284258218
19400;391.003171935
19500;390.450162738
19600;350.787813379
19700;412.574516276
19800;401.517388645
19900;393.869355069
20000;413.047652079
20100;344.847428639
20200;401.262376819
20300;426.428648158
20400;413.572482822
20500;420.875839044
20600;382.289544158
20700;427.907951613
20800;431.547736569
20900;425.10915402
21000;431.457337487
21100;432.667434673
21200;445.385293639
21300;447.362378477
21400;446.520820807
21500;452.95341652
21600;407.150660676
21700;389.430916838
21800;463.750406803
21900;417.585871721
22000;409.62325132
22100;472.702471264
22200;691.021978268
22300;621.895066944
22400;568.396280926
22500;537.902594833
22600;486.971924549
22700;491.133813796
22800;488.076873661
22900;441.399227462
23000;479.522088391
23100;498.994619555
23200;503.611472591
23300;474.526215853
23400;481.209824069
23500;504.437189176
23600;476.611541518
23700;441.268709292
23800;496.763975314
23900;511.025687367
24000;540.560925024
24100;494.420682544
24200;540.045468867
24300;645.913842316
24400;498.747047445
24500;642.530769855
24600;456.145160035
24700;495.661391159
24800;505.169259553
24900;662.899909301
25000;547.38796008
25100;501.064141785
25200;529.093456545
25300;501.71739462
25400;570.856106624
25500;714.332986354
25600;702.598652636
25700;509.805214315
25800;478.164406702
25900;549.404461123
26000;507.471170874
26100;705.292431499
26200;591.231398613
26300;494.15303206
26400;504.242308989
26500;506.776843122
26600;533.982827735
26700;518.138201674
26800;575.205932012
26900;581.796746327
27000;635.556533787
27100;580.434829111
27200;560.002455792
27300;572.520653199
27400;592.81063515
27500;721.122392995
27600;620.437265616
27700;677.155710707
27800;689.386189369
27900;681.520768789
28000;683.884933106
28100;612.03038668
28200;674.750188648
28300;578.70095476
28400;651.148056178
28500;534.927769048
28600;597.279325281
28700;652.412944386
28800;754.938653985
28900;597.449790368
29000;581.776516002
29100;584.997756728
29200;590.752153491
29300;579.228894229
29400;753.330413024
29500;584.185415604
29600;760.739765285
29700;662.076749994
29800;661.400433139
29900;628.688952883
30000;624.878538788
30100;604.828764693
30200;651.357092537
30300;654.732472081
30400;648.557599649
30500;569.19988278
30600;567.810152391
30700;600.945253029
30800;681.30442379
30900;652.92839804
31000;590.196062989
31100;695.07887386
31200;586.314891938
31300;686.911189353
31400;660.359522269
31500;672.354651792
31600;671.753633581
31700;733.527166612
31800;671.049073427
31900;676.874452483
32000;695.781084447
32100;721.466148861
32200;700.814060119
32300;758.124846092
32400;691.734480358
32500;699.347373756
32600;688.943216314
32700;703.61878702
32800;615.676325378
32900;609.73945458
33000;677.344718978
33100;670.051982537
33200;678.402162688
33300;694.968833485
33400;707.310765495
33500;609.164273116
33600;573.372151779
33700;712.172946299
33800;683.758791555
33900;646.740096356
34000;686.812505296
34100;729.427619264
34200;692.921648896
34300;719.926456869
34400;638.440005894
34500;677.912765341
34600;698.108296129
34700;731.891162742
34800;700.241798759
34900;791.52245576
35000;742.648604482
35100;705.593361521
35200;708.194957416
35300;754.430683044
35400;745.404780711
35500;734.223618972
35600;725.54988151
35700;695.721164252
35800;719.47340753
35900;723.097932104
36000;738.509489385
36100;626.802215923
36200;723.582146071
36300;692.423839885
36400;692.318236363
36500;625.997235871
36600;611.167560967
36700;682.188195111
36800;720.756078468
36900;627.893800546
37000;734.773092019
37100;705.165965869
37200;706.50025606
37300;635.816441641
37400;743.255752887
37500;716.317826231
37600;717.098194146
37700;646.907710253
37800;748.098316056
37900;758.613661128
38000;743.610095117
38100;657.022292807
38200;713.220716164
38300;746.505671628
38400;746.708316212
38500;695.135376841
38600;787.212042243
38700;732.943193335
38800;744.315640444
38900;735.311502755
39000;663.788144802
39100;742.881948471
39200;762.95022111
39300;747.997367722
39400;673.955860338
39500;760.150510253
39600;768.613260081
39700;749.546272722
39800;657.783465434
39900;752.244172633
40000;766.367795106
40100;773.779103141
40200;758.009068484
40300;756.393687812
40400;773.258523048
40500;772.167216108
40600;776.120048596
40700;686.358928833
40800;760.810373317
40900;766.828446464
41000;761.616810389
41100;697.551591947
41200;792.402205784
41300;781.188825636
41400;772.559367839
41500;677.411253857
41600;802.765999557
41700;756.709524219
41800;766.988852654
41900;702.07149053
