1;0.128343;10000000
2;0.062885;10000000
3;0.043566;10000000
4;0.032779;10000000
1;0.628931;50000000
2;0.312991;50000000
3;0.208825;50000000
4;0.162923;50000000
1;1.249199;100000000
2;0.633442;100000000
3;0.424284;100000000
4;0.321750;100000000
