1;0.125743;10000000
2;0.064554;10000000
3;0.043790;10000000
4;0.033165;10000000
1;0.624421;50000000
2;0.314415;50000000
3;0.212688;50000000
4;0.160099;50000000
1;1.257272;100000000
2;0.636653;100000000
3;0.424879;100000000
4;0.318569;100000000
