1;0.125963;10000000
2;0.063506;10000000
3;0.042312;10000000
4;0.032470;10000000
1;0.624810;50000000
2;0.312359;50000000
3;0.209707;50000000
4;0.157400;50000000
1;1.250837;100000000
2;0.620849;100000000
3;0.417350;100000000
4;0.316453;100000000
