1;0.222460;10000000
2;0.540746;10000000
3;0.444002;10000000
4;0.423454;10000000
1;1.106425;50000000
2;2.262659;50000000
3;2.171548;50000000
4;2.184102;50000000
1;2.216925;100000000
2;4.808325;100000000
3;4.496168;100000000
4;4.632515;100000000
